"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00500248","0003324376","第１部　野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（全国） 年間施設稼働日数規模別施設数等","年次","201801-201812","2019-04-03"
"00500248","0003324377","第１部　野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（全国） 年間作業従事者数及び専従者数規模別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324430","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 設立年別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324431","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 設置者・運営者別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324432","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 施設面積規模別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324433","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29度の休業含む。）（全国農業地域別、都道府県別） ライン設備別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324434","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 鳥獣種別の年間処理能力頭数・羽数","年次","201801-201812","2019-04-03"
"00500248","0003324435","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 金属探知機の有無別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324436","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 食肉処理実施期間別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324378","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の解体頭・羽数","年次","201801-201812","2019-04-03"
"00500248","0003324379","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） ジビエ利用量","年次","201801-201812","2019-04-03"
"00500248","0003324380","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の解体処理のみの請負及び自家消費向け別ジビエ利用量","年次","201801-201812","2019-04-03"
"00500248","0003324381","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の食肉処理施設数 イノシシ及びシカの解体頭数規模別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324382","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の食肉処理施設数 解体したその他鳥獣の種類別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324383","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の搬入時の体重及び１頭・羽当たりの体重","年次","201801-201812","2019-04-03"
"00500248","0003324384","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の捕獲方法別解体頭・羽数","年次","201801-201812","2019-04-03"
"00500248","0003324385","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の仕入価格及び解体処理の請負価格","年次","201801-201812","2019-04-03"
"00500248","0003324386","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） 食肉処理施設で処理して得た金額","年次","201801-201812","2019-04-03"
"00500248","0003324387","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） イノシシ、シカの部位別等販売数量、販売金額及び販売価格 販売数量","年次","201801-201812","2019-04-03"
"00500248","0003324388","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） イノシシ、シカの部位別等販売数量、販売金額及び販売価格 販売金額","年次","201801-201812","2019-04-03"
"00500248","0003324389","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） イノシシ、シカの部位別等販売数量、販売金額及び販売価格 販売価格","年次","201801-201812","2019-04-03"
"00500248","0003324390","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） その他鳥獣の種類別販売数量、販売金額及び販売価格","年次","201801-201812","2019-04-03"
"00500248","0003324391","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量","年次","201801-201812","2019-04-03"
"00500248","0003324392","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） 食肉、食肉以外の販売がある食肉処理施設数","年次","201801-201812","2019-04-03"
"00500248","0003324393","第１部　野生鳥獣資源利用実態調査 廃棄物処理量、廃棄物処理経費（全国）","年次","201801-201812","2019-04-03"
"00500248","0003324394","第１部　野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（解体頭・羽数規模別、全国農業地域別、都道府県別） 年間施設稼働日数規模別施設数等","年次","201801-201812","2019-04-03"
"00500248","0003324395","第１部　野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（解体頭・羽数規模別、全国農業地域別、都道府県別） 年間作業従事者数及び専従者数規模別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324396","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の解体頭・羽数","年次","201801-201812","2019-04-03"
"00500248","0003324397","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） ジビエ利用量","年次","201801-201812","2019-04-03"
"00500248","0003324398","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） ジビエ利用量（１施設当たり）","年次","201801-201812","2019-04-03"
"00500248","0003324399","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の解体処理のみの請負及び自家消費向け別ジビエ利用量","年次","201801-201812","2019-04-03"
"00500248","0003324400","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の食肉処理施設数 イノシシの解体頭数規模別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324401","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の食肉処理施設数 シカの解体頭数規模別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324402","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の食肉処理施設数 解体したその他鳥獣の種類別施設数","年次","201801-201812","2019-04-03"
"00500248","0003324403","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の搬入時の体重","年次","201801-201812","2019-04-03"
"00500248","0003324404","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の搬入時の体重（１頭･羽当たり）","年次","201801-201812","2019-04-03"
"00500248","0003324405","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の捕獲方法別解体頭・羽数","年次","201801-201812","2019-04-03"
"00500248","0003324406","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の捕獲方法別解体頭・羽数割合","年次","201801-201812","2019-04-03"
"00500248","0003324407","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の仕入価格及び解体処理の請負価格","年次","201801-201812","2019-04-03"
"00500248","0003324408","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設で処理して得た金額","年次","201801-201812","2019-04-03"
"00500248","0003324409","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設で処理して得た金額（１施設当たり）","年次","201801-201812","2019-04-03"
"00500248","0003324410","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） イノシシの部位別等販売数量、販売金額及び販売価格 販売数量","年次","201801-201812","2019-04-03"
"00500248","0003324411","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） イノシシの部位別等販売数量、販売金額及び販売価格 販売金額","年次","201801-201812","2019-04-03"
"00500248","0003324412","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） イノシシの部位別等販売数量、販売金額及び販売価格 販売価格","年次","201801-201812","2019-04-03"
"00500248","0003324413","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） シカの部位別等販売数量、販売金額及び販売価格 販売数量","年次","201801-201812","2019-04-03"
"00500248","0003324414","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） シカの部位別等販売数量、販売金額及び販売価格 販売金額","年次","201801-201812","2019-04-03"
"00500248","0003324415","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） シカの部位別等販売数量、販売金額及び販売価格 販売価格","年次","201801-201812","2019-04-03"
"00500248","0003324416","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） その他鳥獣の種類別等販売数量、販売金額及び販売価格 販売数量","年次","201801-201812","2019-04-03"
"00500248","0003324417","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） その他鳥獣の種類別等販売数量、販売金額及び販売価格 販売金額","年次","201801-201812","2019-04-03"
"00500248","0003324418","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） その他鳥獣の種類別等販売数量、販売金額及び販売価格 販売価格","年次","201801-201812","2019-04-03"
"00500248","0003324419","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 全鳥獣の販売数量","年次","201801-201812","2019-04-03"
"00500248","0003324420","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 全鳥獣の販売数量割合","年次","201801-201812","2019-04-03"
"00500248","0003324421","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 イノシシの販売数量","年次","201801-201812","2019-04-03"
"00500248","0003324422","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 イノシシの販売数量割合","年次","201801-201812","2019-04-03"
"00500248","0003324423","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 シカの販売数量","年次","201801-201812","2019-04-03"
"00500248","0003324424","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 シカの販売数量割合","年次","201801-201812","2019-04-03"
"00500248","0003324425","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 その他鳥獣の販売数量","年次","201801-201812","2019-04-03"
"00500248","0003324426","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 その他鳥獣の販売数量割合","年次","201801-201812","2019-04-03"
"00500248","0003324427","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉、食肉以外の販売がある食肉処理施設数","年次","201801-201812","2019-04-03"
"00500248","0003324428","第１部　野生鳥獣資源利用実態調査 廃棄物処理量、廃棄物処理経費（解体頭・羽数規模別、全国農業地域別、都道府県別）","年次","201801-201812","2019-04-03"
"00500248","0003324429","第１部　野生鳥獣資源利用実態調査 イノシシ、シカの解体頭数（全国農業地域別、都道府県別）","年次","201801-201812","2019-04-03"
"00500248","0003439200","野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（全国） 年間施設稼働日数規模別施設数等","年度次","201904-202003","2021-09-30"
"00500248","0003439201","野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（全国） 年間作業従事者数及び専従者数規模別施設数","年度次","201904-202003","2021-09-30"
"00500248","0001876618","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） ジビエ利用量","年度次","201904-202003","2021-09-30"
"00500248","0001876619","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の解体処理のみの請負及び自家消費向け別ジビエ利用量","年度次","201904-202003","2021-09-30"
"00500248","0001876642","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の搬入時の体重及び１頭・羽当たりの体重","年度次","201904-202003","2021-09-30"
"00500248","0001876643","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の捕獲方法別解体頭・羽数","年度次","201904-202003","2021-09-30"
"00500248","0001876644","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の仕入価格及び解体処理の請負価格","年度次","201904-202003","2021-09-30"
"00500248","0003439218","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の解体頭・羽数","年度次","201904-202003","2021-09-30"
"00500248","0003439220","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の食肉処理施設数 イノシシ及びシカの解体頭数規模別施設数","年度次","201904-202003","2021-09-30"
"00500248","0003439221","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の食肉処理施設数 解体したその他鳥獣の種類別施設数","年度次","201904-202003","2021-09-30"
"00500248","0001876645","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） 食肉処理施設で処理して得た金額","年度次","201904-202003","2021-09-30"
"00500248","0001876648","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） イノシシ、シカの部位別等販売数量、販売金額及び販売価格 販売価格","年度次","201904-202003","2021-09-30"
"00500248","0001876649","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） その他鳥獣の種類別販売数量、販売金額及び販売価格","年度次","201904-202003","2021-09-30"
"00500248","0003439202","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） 食肉、食肉以外の販売がある食肉処理施設数","年度次","201904-202003","2021-09-30"
"00500248","0003439222","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） イノシシ、シカの部位別等販売数量、販売金額及び販売価格 販売数量","年度次","201904-202003","2021-09-30"
"00500248","0003439223","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） イノシシ、シカの部位別等販売数量、販売金額及び販売価格 販売金額","年度次","201904-202003","2021-09-30"
"00500248","0003439224","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量","年度次","201904-202003","2021-09-30"
"00500248","0001876652","野生鳥獣資源利用実態調査 廃棄物処理量、廃棄物処理経費（全国）","年度次","201904-202003","2021-09-30"
"00500248","0001876653","野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（解体頭・羽数規模別、全国農業地域別、都道府県別） 年間施設稼働日数規模別施設数等","年度次","201904-202003","2021-09-30"
"00500248","0001876654","野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（解体頭・羽数規模別、全国農業地域別、都道府県別） 年間作業従事者数及び専従者数規模別施設数","年度次","201904-202003","2021-09-30"
"00500248","0001876655","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の解体頭・羽数","年度次","201904-202003","2021-09-30"
"00500248","0001876656","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） ジビエ利用量","年度次","201904-202003","2021-09-30"
"00500248","0001876657","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） ジビエ利用量（１施設当たり）","年度次","201904-202003","2021-09-30"
"00500248","0001876658","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の解体処理のみの請負及び自家消費向け別ジビエ利用量","年度次","201904-202003","2021-09-30"
"00500248","0001876659","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の食肉処理施設数 イノシシの解体頭数規模別施設数","年度次","201904-202003","2021-09-30"
"00500248","0001876660","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の食肉処理施設数 シカの解体頭数規模別施設数","年度次","201904-202003","2021-09-30"
"00500248","0001876661","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の食肉処理施設数 解体したその他鳥獣の種類別施設数","年度次","201904-202003","2021-09-30"
"00500248","0001876662","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の搬入時の体重","年度次","201904-202003","2021-09-30"
"00500248","0001876663","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の搬入時の体重（１頭･羽当たり）","年度次","201904-202003","2021-09-30"
"00500248","0001876664","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の捕獲方法別解体頭・羽数","年度次","201904-202003","2021-09-30"
