"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00600130","0003126348","時系列","年度次",0,"2021-03-17"
"00600130","0003126365","時系列 前年度比","年度次",0,"2021-03-17"
"00600130","0003126385","民間土木着工統計調査　時系列表 民間土木着工統計調査　時系列表","年度次",0,"2021-03-17"
"00600130","0003126393","民間土木着工統計調査　時系列表 前年度比 民間土木着工統計調査　時系列表 前年度比","年度次",0,"2021-03-17"
"00600130","0003126286","専業・兼業別、大臣・知事許可別、業種別、経営組織別、資本金階層別－業者数","年度次",0,"2024-06-28"
"00600130","0004017060","（遡及集計）専業・兼業別、大臣・知事許可別、業種別、経営組織別、資本金階層別－業者数","年度次",0,"2024-06-28"
"00600130","0003126332","業種別、施工都道府県別－元請完成工事高 (2011-)","年度次",0,"2024-06-28"
"00600130","0003126347","業種別、施工都道府県別－施工業者数 (-2010)","年度次",0,"2024-06-28"
"00600130","0003126364","業種別、施工都道府県別－元請完成工事高 (-2010)","年度次",0,"2024-06-28"
"00600130","0003126384","業種別、施工都道府県別－施工業者数 (2011-)","年度次",0,"2024-06-28"
"00600130","0004017139","（遡及集計）業種別、施工都道府県別－施工業者数","年度次",0,"2024-06-28"
"00600130","0004017140","（遡及集計）業種別、施工都道府県別－元請完成工事高","年度次",0,"2024-06-28"
"00600130","0003126272","大臣・知事許可別、経営組織別、業種別－受注高 (-2010)","年度次",0,"2024-06-28"
"00600130","0003126287","大臣・知事許可別、経営組織別、業種別－就業者数","年度次",0,"2024-06-28"
"00600130","0003126288","大臣・知事許可別、経営組織別、業種別－付加価値額及び原価等 (2011-)","年度次",0,"2024-06-28"
"00600130","0003126306","大臣・知事許可別、経営組織別、業種別－業者数","年度次",0,"2024-06-28"
"00600130","0003126307","大臣・知事許可別、経営組織別、業種別－付加価値額・減価償却費 (-2010)","年度次",0,"2024-06-28"
"00600130","0003126314","大臣・知事許可別、経営組織別、業種別－完成工事高","年度次",0,"2024-06-28"
