"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00300100","0003290345","海外在留邦人数調査統計表(国（地域）名・在外公館名)　年齢別","年次","201601-201612","2019-03-16"
"00300100","0003290346","海外在留邦人数調査統計表(国（地域）名・在外公館名)　国(地域)順位、全体の割合、地域割合、自国割合","年次","201601-201612","2019-03-16"
"00300100","0003290347","海外在留邦人数調査統計表(国（地域）名・在外公館名)　在留邦人総数、永住者、長期滞在者","年次","201601-201612","2019-03-16"
"00300100","0003290348","海外在留邦人数調査統計表(国（地域）名・在外公館名)　職業別","年次","201601-201612","2019-03-16"
"00300100","0003293569","海外在留邦人数調査統計表(地域名)　年齢別","年次","201601-201612","2019-03-16"
"00300100","0003293570","海外在留邦人数調査統計表(地域名)　国(地域)順位、全体の割合、地域割合、自国割合","年次","201601-201612","2019-03-16"
"00300100","0003293571","海外在留邦人数調査統計表(地域名)　在留邦人総数、永住者、長期滞在者","年次","201601-201612","2019-03-16"
"00300100","0003293572","海外在留邦人数調査統計表(地域名)　職業別","年次","201601-201612","2019-03-16"
"00300100","0003293575","進出日系企業数一覧(国（地域）名・在外公館名)　国(地域)順位、全体の割合、地域割合、自国割合","年次","201601-201612","2019-03-16"
"00300100","0003293576","進出日系企業数一覧(国（地域）名・在外公館名)　日系企業総数、本邦企業、現地法人企業、区分不明","年次","201601-201612","2019-03-16"
"00300100","0003293577","進出日系企業数一覧(国（地域）名・在外公館名)　職業別","年次","201601-201612","2019-03-16"
"00300100","0003293600","進出日系企業数一覧(地域名)　国(地域)順位、全体の割合、地域割合、自国割合","年次","201601-201612","2019-03-16"
"00300100","0003293601","進出日系企業数一覧(地域名)　日系企業総数、本邦企業、現地法人企業、区分不明","年次","201601-201612","2019-03-16"
"00300100","0003293602","進出日系企業数一覧(地域名)　職業別","年次","201601-201612","2019-03-16"
