"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00600260","0003458439","月別　《全国》出来高","月次",0,"2024-08-20"
"00600260","0003458440","月別　《全国》手持ち工事高","月次",0,"2024-08-20"
"00600260","0003458459","月別　《地域別》出来高","月次",0,"2024-08-20"
"00600260","0003458461","月別　《地域別》手持ち工事高","月次",0,"2024-08-20"
"00600260","0003458462","月別　《公共表》地域別・発注者別　出来高","月次",0,"2024-08-20"
"00600260","0003458483","年度報　《表-1,20》総合表　地域別・種類別－年度計工事費","月次",0,"2024-07-22"
"00600260","0003458498","年度報　《表-2》総合表　都道府県別・種類別－月別工事費","月次",0,"2024-07-22"
"00600260","0003458499","年度報　《表-3,21-1》公共表　地域別・工事種類別－月別工事費","月次",0,"2024-07-22"
"00600260","0003458500","年度報　《表-5》公共表　発注者別・工事種類別－月別工事費","月次",0,"2024-07-22"
"00600260","0003458501","年度報　《表-6》公共表　地域別・発注者別－月別工事費","月次",0,"2024-07-22"
"00600260","0003458502","年度報　《表-8》建築表　建築主別・用途別・構造別－月別工事費","月次",0,"2024-07-22"
"00600260","0003458503","年度報　《表-9》建築表　地域別・用途別－月別工事費","月次",0,"2024-07-22"
"00600260","0003458504","年度報　《表-11》建築表　地域別・構造別－月別工事費","月次",0,"2024-07-22"
"00600260","0003458505","年度報　《表-13》建築表　地域別・建築主別・使途別－月別工事費","月次",0,"2024-07-22"
"00600260","0003458506","年度報　《表-15》民間土木表　地域別・発注者別－月別工事費","月次",0,"2024-07-22"
"00600260","0003458507","年度報　《表-17》民間土木表　発注者別・工事種類別－月別工事費","月次",0,"2024-07-22"
"00600260","0003458508","年度報　《表-18》民間土木表　地域別・工事種類別－月別工事費","月次",0,"2024-07-22"
"00600260","0003458509","年度報　《表-4》公共表　都道府県別・工事種類別－年度計工事費","年度次",0,"2024-07-22"
"00600260","0003458510","年度報　《表-7》公共表　都道府県別・発注者別－年度計工事費","年度次",0,"2024-07-22"
"00600260","0003458538","年度報　《表-10》建築表　都道府県別・用途別－年度計工事費","年度次",0,"2024-07-22"
"00600260","0003458539","年度報　《表-12》建築表　都道府県別・構造別－年度計工事費","年度次",0,"2024-07-22"
"00600260","0003458558","年度報　《表-14》建築表　都道府県別・建築主別・使途別－年度計工事費","年度次",0,"2024-07-22"
"00600260","0003458559","年度報　《表-16》民間土木表　都道府県別・発注者別－年度計工事費","年度次",0,"2024-07-22"
"00600260","0003458560","年度報　《表-19》民間土木表　都道府県別・工事種類別－年度計工事費","年度次",0,"2024-07-22"
"00600260","0003458561","年度報　《表-21》総合表　都道府県別・種類別－年度別工事費","年度次",0,"2024-07-22"
"00600260","0003458562","年度報　《表-22,23》総合表　地域別・種類別－年度別工事費","年度次",0,"2024-07-22"
