"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00600350","0003423095","鉄・軌道旅客輸送 旅客営業キロ及び旅客数量 運輸局別","月次",0,"2024-08-29"
"00600350","0003423105","鉄・軌道旅客輸送 旅客営業キロ及び旅客数量 業態別","月次",0,"2024-08-29"
"00600350","0003440000","鉄・軌道旅客輸送 旅客営業キロ及び旅客数量 運輸局別","年度次",0,"2023-12-26"
"00600350","0003440001","鉄・軌道旅客輸送 旅客営業キロ及び旅客数量 業態別","年度次",0,"2023-12-26"
"00600350","0003423097","鉄・軌道旅客輸送 旅客人キロ 運輸局別","月次",0,"2024-08-29"
"00600350","0003423106","鉄・軌道旅客輸送 旅客人キロ 業態別","月次",0,"2024-08-29"
"00600350","0003439998","鉄・軌道旅客輸送 旅客人キロ 業態別","年度次",0,"2023-12-26"
"00600350","0003440002","鉄・軌道旅客輸送 旅客人キロ 運輸局別","年度次",0,"2023-12-26"
"00600350","0003423099","鉄・軌道旅客輸送 旅客列車及び旅客車走行キロ 運輸局別","月次",0,"2024-08-29"
"00600350","0003423107","鉄・軌道旅客輸送 旅客列車及び旅客車走行キロ 業態別","月次",0,"2024-08-29"
"00600350","0003440003","鉄・軌道旅客輸送 旅客列車及び旅客車走行キロ 運輸局別","年度次",0,"2023-12-26"
"00600350","0003440004","鉄・軌道旅客輸送 旅客列車及び旅客車走行キロ 業態別","年度次",0,"2023-12-26"
"00600350","0003440018","鉄・軌道旅客輸送 旅客営業キロ及び旅客数量 路線別","年度次",0,"2023-12-26"
"00600350","0003440038","鉄・軌道旅客輸送 旅客人キロ 路線別","年度次",0,"2023-12-26"
"00600350","0003440019","鉄・軌道旅客輸送 旅客列車及び旅客車走行キロ 路線別","年度次",0,"2023-12-26"
"00600350","0003423101","鉄道貨物輸送 貨物営業キロ及び貨物数量 輸送トン数","月次",0,"2024-08-29"
"00600350","0003440005","鉄道貨物輸送 貨物営業キロ及び貨物数量 輸送トン数","年度次",0,"2023-12-26"
"00600350","0003423102","鉄道貨物輸送 貨物営業キロ及び貨物数量 発送トン数","月次",0,"2024-08-29"
"00600350","0003440006","鉄道貨物輸送 貨物営業キロ及び貨物数量 発送トン数","年度次",0,"2023-12-26"
"00600350","0003423103","鉄道貨物輸送 貨物トンキロ 運輸局別","月次",0,"2024-08-29"
"00600350","0003440007","鉄道貨物輸送 貨物トンキロ 運輸局別","年度次",0,"2023-12-26"
"00600350","0003423104","鉄道貨物輸送 貨物列車及び貨物車走行キロ 運輸局別","月次",0,"2024-08-29"
"00600350","0003439999","鉄道貨物輸送 貨物列車及び貨物車走行キロ 運輸局別","年度次",0,"2023-12-26"
"00600350","0003440020","索道旅客輸送 運輸局別・都道府県別","年度次",0,"2023-12-26"
