"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00200551","0000040001","産業大分類（１４），経営組織（１４），事業所数，全国計","-",198107,"2007-11-27"
"00200551","0000040002","産業中分類（８７），経営組織（１４），事業所数，全国計","-",198107,"2007-11-27"
"00200551","0000040003","産業小分類（４５０），経営組織（１４），事業所数，全国計","-",198107,"2007-11-27"
"00200551","0000040004","産業大分類（１４），経営組織（１４），従業者数，全国計","-",198107,"2007-11-27"
"00200551","0000040005","産業中分類（８７），経営組織（１４），従業者数，全国計","-",198107,"2007-11-27"
"00200551","0000040006","産業小分類（４５０），経営組織（１４），従業者数，全国計","-",198107,"2007-11-27"
"00200551","0000040007","産業大分類（１４），従業上の地位（７），従業者数，全国計","-",198107,"2007-11-27"
"00200551","0000040008","産業中分類（８７），従業上の地位（７），従業者数，全国計","-",198107,"2007-11-27"
"00200551","0000040009","産業小分類（４５０），従業上の地位（７），従業者数，全国計","-",198107,"2007-11-27"
"00200551","0000040010","産業大分類（１４），経営組織（１７），事業所数，都道府県・１１大都市","-",198107,"2008-03-27"
"00200551","0000040011","産業中分類（８７），経営組織（１７），事業所数，都道府県・１１大都市","-",198107,"2008-03-27"
"00200551","0000040012","産業大分類（１４），経営組織（１７），従業者数，都道府県・１１大都市","-",198107,"2008-03-27"
"00200551","0000040013","産業中分類（８７），経営組織（１７），従業者数，都道府県・１１大都市","-",198107,"2008-03-27"
"00200551","0000040014","経営組織（１１），産業大分類（１４），従業者規模（１０Ａ），事業所数，全国計","-",198107,"2007-11-27"
"00200551","0000040015","経営組織（１１），産業中分類（８７），従業者規模（１０Ａ），事業所数，全国計","-",198107,"2007-11-27"
"00200551","0000040016","経営組織（１１），産業大分類（１４），従業者規模（１０Ａ），従業者数，全国計","-",198107,"2007-11-27"
"00200551","0000040017","経営組織（１１），産業中分類（８７），従業者規模（１０Ａ），従業者数，全国計","-",198107,"2007-11-27"
"00200551","0000040018","産業大分類（１４），事業所数，８大都市圏","-",198107,"2007-11-27"
"00200551","0000040019","産業中分類（８７），事業所数，８大都市圏","-",198107,"2007-11-27"
