"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00200555","0003414037","企業産業（小分類）、経営組織別企業等数及び売上（収入）金額","-",,"2023-07-27"
"00200555","0003414933","企業産業（小分類）、経営組織別企業等数、売上（収入）金額、年間商品販売額、費用総額、主な費用項目及び付加価値額","-",,"2023-07-27"
"00200555","0003414953","企業産業（中分類）、資本金階級別企業等数、売上（収入）金額、費用総額、主な費用項目及び付加価値額","-",,"2023-07-27"
"00200555","0003414973","企業産業（中分類）、売上（収入）金額階級別企業等数、売上（収入）金額、費用総額、主な費用項目及び付加価値額","-",,"2023-07-27"
"00200555","0003414934","企業産業（小分類）、電子商取引の有無別企業等数、売上（収入）金額、費用総額、主な費用項目、付加価値額及び一般消費者と行った電子商取引の額","-",,"2023-07-27"
"00200555","0003414954","企業産業（小分類）、経営組織別卸売業，小売業の企業等数、年間商品販売額、年間商品仕入額及び年初・年末商品手持額","-",,"2023-07-27"
"00200555","0003414974","経営組織別企業等数","-",,"2023-07-27"
"00200555","0003414935","経営組織別事業活動産業（小分類）別売上（収入）金額","-",,"2023-07-27"
"00200555","0003414955","資本金階級・売上（収入）金額階級別企業等数","-",,"2023-07-27"
"00200555","0003414975","資本金階級・売上（収入）金額階級別事業活動産業（中分類）別売上（収入）金額","-",,"2023-07-27"
"00200555","0003414936","企業産業（中分類）別企業等数","-",,"2023-07-27"
"00200555","0003414956","企業産業（中分類）別事業活動産業（中分類）別売上（収入）金額","-",,"2023-07-27"
"00200555","0003414957","事業区分（中分類、一部小分類）別費用内訳割合","-",,"2023-07-27"
"00200555","0003417693","産業（大分類）別売上（収入）金額―全国、都道府県","-",,"2023-07-27"
"00200555","0003417693","産業（大分類）別売上（収入）金額―全国、都道府県","-",,"2023-07-27"
"00200555","0003417694","産業（小分類）別卸売業，小売業の年間商品販売額、本支店間移動の額及び売場面積","-",,"2023-07-27"
"00200555","0003417695","卸売業，小売業別の年間商品販売額、本支店間移動の額及び売場面積―全国、都道府県","-",,"2023-07-27"
"00200555","0003417695","卸売業，小売業別の年間商品販売額、本支店間移動の額及び売場面積―全国、都道府県","-",,"2023-07-27"
"00200555","0003448579","【01ソフトウェア業】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","-",,"2022-05-25"
"00200555","0003448580","【01ソフトウェア業】統計表データ　全規模の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","-",,"2022-05-25"
"00200555","0003448581","【01ソフトウェア業】統計表データ　全規模の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及びソフトウェア業務の事業従事者数","-",,"2022-05-25"
"00200555","0003448582","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","-",,"2022-05-25"
"00200555","0003448583","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","-",,"2022-05-25"
"00200555","0003448584","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及びソフトウェア業務の事業従事者数","-",,"2022-05-25"
"00200555","0003448585","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第４表　ソフトウェア業務の業務種類別の該当事業所数及び年間売上高","-",,"2022-05-25"
"00200555","0003448586","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第５表　ソフトウェア業務の契約先産業別の該当事業所数及び年間売上高","-",,"2022-05-25"
"00200555","0003448587","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第６表　年間営業用固定資産取得額","-",,"2022-05-25"
"00200555","0003448588","【02情報処理・提供サービス業】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","-",,"2022-05-25"
"00200555","0003448589","【02情報処理・提供サービス業】統計表データ　全規模の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","-",,"2022-05-25"
"00200555","0003448590","【02情報処理・提供サービス業】統計表データ　全規模の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び情報処理・提供サービス業務の事業従事者数","-",,"2022-05-25"
"00200555","0003448591","【02情報処理・提供サービス業】統計表データ　事業従事者5人以上の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","-",,"2022-05-25"
"00200555","0003448592","【02情報処理・提供サービス業】統計表データ　事業従事者5人以上の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","-",,"2022-05-25"
