"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00200561","0002070001","用途分類 用途分類（総数）","月次",0,"2024-09-04"
"00200561","0002070002","用途分類 用途分類（総数）","四半期",0,"2024-08-06"
"00200561","0002070003","用途分類 用途分類（総数）","年次",0,"2024-02-09"
"00200561","0002070004","用途分類 用途分類（年間収入五分位階級別）","月次",0,"2024-09-04"
"00200561","0002070005","用途分類 用途分類（年間収入五分位階級別）","年次",0,"2024-02-09"
"00200561","0002070006","用途分類 用途分類（世帯主の定期収入五分位階級別）","月次",0,"2024-09-04"
"00200561","0002070007","用途分類 用途分類（世帯主の定期収入五分位階級別）","年次",0,"2024-02-09"
"00200561","0002070008","用途分類 用途分類（世帯人員別）","月次",0,"2024-09-04"
"00200561","0002070009","用途分類 用途分類（世帯人員別）","年次",0,"2024-02-09"
"00200561","0002070010","用途分類 用途分類（世帯主の年齢階級別）","月次",0,"2024-09-04"
"00200561","0002070011","用途分類 用途分類（世帯主の年齢階級別）","年次",0,"2024-02-09"
"00200561","0002070012","用途分類 用途分類（世帯主の職業別）","月次",0,"2024-09-04"
"00200561","0002070013","用途分類 用途分類（世帯主の職業別）","年次",0,"2024-02-09"
"00200561","0002070014","用途分類 用途分類（世帯主の勤め先企業規模別）","月次",0,"2024-09-04"
"00200561","0002070015","用途分類 用途分類（世帯主の勤め先企業規模別）","年次",0,"2024-02-09"
"00200561","0002070016","用途分類 用途分類（住居の所有関係別）","月次",0,"2024-09-04"
"00200561","0002070017","用途分類 用途分類（住居の所有関係別）","年次",0,"2024-02-09"
"00200561","0002070021","品目分類 品目分類(平成17年改定）（総数：金額）","月次",0,"2024-02-09"
"00200561","0002070022","品目分類 品目分類（平成17年改定）（総数：金額）","四半期",0,"2024-02-09"
"00200561","0002070023","品目分類 品目分類（平成17年改定）（総数：金額）","年次",0,"2024-02-09"
"00200561","0003013276","品目分類 品目分類（平成22年改定）（総数：金額）","月次",0,"2024-02-09"
"00200561","0003015188","品目分類 品目分類（平成22年改定）（総数：金額）","四半期",0,"2024-02-09"
"00200561","0003021328","品目分類 品目分類（平成22年改定）（総数：金額）","年次",0,"2024-02-09"
"00200561","0003103532","品目分類 品目分類（平成27年改定）（総数：金額）","月次",0,"2024-02-09"
