"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00350400","0003360056","国有財産区分別増減額（価格改定によるもの）","年度次",0,"2024-05-09"
"00350400","0003360057","国有財産会計別増減額","年度次",0,"2024-05-09"
"00350400","0003360058","国有財産分類別・種類別増減額","年度次",0,"2024-05-09"
"00350400","0003360059","国有財産所管別増減額","年度次",0,"2024-05-09"
"00350400","0003360060","国有財産増減状況","年度次",0,"2024-05-09"
"00350400","0003360061","国有財産台帳価格改定結果","年度次",0,"2024-05-09"
"00350400","0003360062","国有財産区分別現在額","年度次",0,"2024-05-09"
"00350400","0003360063","最近5か年間の国有財産の推移","年度次",0,"2024-05-09"
"00350400","0003360064","最近５か年間の政府出資等の推移","年度次",0,"2024-05-09"
"00350400","0003360065","財務省所管一般会計所属普通財産増減額及び現在額","年度次",0,"2024-05-09"
"00350400","0003360066","財務省所管一般会計所属普通財産増減額（価格改定による増減額を除いたもの）","年度次",0,"2024-05-09"
"00350400","0003360067","財務省所管一般会計所属普通財産増減額（価格改定によるもの）","年度次",0,"2024-05-09"
"00350400","0003360068","財務省所管一般会計所属普通財産異動状況","年度次",0,"2024-05-09"
"00350400","0003360069","財務省所管一般会計所属普通財産処分等実績","年度次",0,"2024-05-09"
"00350400","0003360070","物納等有価証券の異動状況及び年度末現在額","年度次",0,"2024-05-09"
"00350400","0003360071","国有財産売払収入の推移（財務局分）","年度次",0,"2024-05-09"
"00350400","0003360072","国有財産売払収入の推移","年度次",0,"2024-05-09"
"00350400","0003360073","行政財産（土地）の現況","年度次",0,"2024-05-09"
"00350400","0003360074","各省各庁所管普通財産（未利用国有地）の状況","年度次",0,"2024-05-09"
"00350400","0003360075","未利用国有地の処分等結果","年度次",0,"2024-05-09"
"00350400","0003360076","未利用国有地の保有件数等の内訳","年度次",0,"2024-05-09"
"00350400","0003360077","物納不動産（土地）の引受状況の推移","年度次",0,"2024-05-09"
"00350400","0003360078","未利用国有地の入札実施状況（一般会計）","年度次",0,"2024-05-09"
"00350400","0003360079","権利付財産の売却状況（土地）","年度次",0,"2024-05-09"
"00350400","0003360080","普通財産（土地）の現況","年度次",0,"2024-05-09"
"00350400","0003360081","土地信託の実施件数","年度次",0,"2024-05-10"
"00350400","0003360082","社会福祉分野での国有財産の活用実績","年度次",0,"2022-06-03"
"00350400","0003360083","政府出資現在額","年度次",0,"2024-05-09"
"00350400","0003360084","国有財産会計別・分類別・種類別現在額","年度次",0,"2024-05-09"
"00350400","0003360085","国有財産分類別・区分別現在額","年度次",0,"2024-05-09"
"00350400","0003360086","国有財産分類別・所管別現在額","年度次",0,"2024-05-09"
"00350400","0003360087","国有財産区分別増減額","年度次",0,"2024-05-09"
"00350400","0004004701","定期借地権を利用した貸付件数","年度次",0,"2024-05-10"
