"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00500219","0003202380","総括表(2012年10月17日公表) 素材の入荷先別入荷量 合計","年次","201101-201112","2017-10-16"
"00500219","0003202400","総括表(2012年10月17日公表) 素材の入荷先別入荷量 国産材","年次","201101-201112","2017-10-16"
"00500219","0003202420","総括表(2012年10月17日公表) 素材の入荷先別入荷量 外材","年次","201101-201112","2017-10-16"
"00500219","0003202423","総括表(2012年10月17日公表) 木材チップの出荷先別出荷量 木材チップ工場","年次","201101-201112","2017-10-16"
"00500219","0003202443","総括表(2012年10月17日公表) 木材チップの出荷先別出荷量 木材流通業者","年次","201101-201112","2017-10-16"
"00500219","0003202384","総括表(2012年10月17日公表) 工場残材の出荷先別出荷量","年次","201101-201112","2017-10-16"
"00500219","0003202381","総括表(2012年10月17日公表) 材料の入荷先別入荷量 集成材工場","年次","201101-201112","2017-10-16"
"00500219","0003202440","総括表(2012年10月17日公表) 材料の入荷先別入荷量 プレカット工場","年次","201101-201112","2017-10-16"
"00500219","0003202401","総括表(2012年10月17日公表) 原料の入荷先別入荷量 木材チップ工場","年次","201101-201112","2017-10-16"
"00500219","0003202382","総括表(2012年10月17日公表) 製材品の出荷先別出荷量 外材（国内生産）","年次","201101-201112","2017-10-16"
"00500219","0003202421","総括表(2012年10月17日公表) 製材品の出荷先別出荷量 合計","年次","201101-201112","2017-10-16"
"00500219","0003202441","総括表(2012年10月17日公表) 製材品の出荷先別出荷量 国産材","年次","201101-201112","2017-10-16"
"00500219","0003202402","総括表(2012年10月17日公表) 普通合板の出荷先別出荷量","年次","201101-201112","2017-10-16"
"00500219","0003202422","総括表(2012年10月17日公表) 特殊合板の出荷先別出荷量","年次","201101-201112","2017-10-16"
"00500219","0003202442","総括表(2012年10月17日公表) LVLの出荷先別出荷量","年次","201101-201112","2017-10-16"
"00500219","0003202383","総括表(2012年10月17日公表) プレカット加工部材の受注先別出荷棟数","年次","201101-201112","2017-10-16"
"00500219","0003202403","総括表(2012年10月17日公表) 集成材の出荷先別出荷量","年次","201101-201112","2017-10-16"
"00500219","0003202398","販売金額規模別事業所数(2012年10月17日公表) 販売金額規模別事業所数","年次","201101-201112","2017-10-16"
"00500219","0003202399","木材工場の機械所有状況(2012年10月17日公表) 木材工場の機械所有状況 木材チップ工場","年次","201101-201112","2017-10-16"
"00500219","0003202419","木材工場の機械所有状況(2012年10月17日公表) 木材工場の機械所有状況 製材工場","年次","201101-201112","2017-10-16"
"00500219","0003202439","木材工場の機械所有状況(2012年10月17日公表) 木材工場の機械所有状況 合単板工場","年次","201101-201112","2017-10-16"
"00500219","0003202459","木材工場の機械所有状況(2012年10月17日公表) 木材工場の機械所有状況 LVL工場","年次","201101-201112","2017-10-16"
"00500219","0003202460","関連統計(2013年4月25日公表) 製材・合板・木材チップ用素材需要量の推移","年次","201101-201112","2017-10-16"
"00500219","0003202480","関連統計(2013年4月25日公表) 製材品出荷量の推移","年次","201101-201112","2017-10-16"
"00500219","0003202500","関連統計(2013年4月25日公表) 普通合板及び特殊合板生産量の推移","年次","201101-201112","2017-10-16"
"00500219","0003202520","関連統計(2013年4月25日公表) 集成材生産量の推移","年次","201101-201112","2017-10-16"
"00500219","0003202461","関連統計(2013年4月25日公表) 新設住宅着工戸数の推移","年次","201101-201112","2017-10-16"
"00500219","0003202404","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 製材工場　販売金額規模別・素材入荷先別入荷量 合計","年次","201101-201112","2017-10-16"
"00500219","0003202424","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 製材工場　販売金額規模別・素材入荷先別入荷量 国産材","年次","201101-201112","2017-10-16"
"00500219","0003202444","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 製材工場　販売金額規模別・素材入荷先別入荷量 外材","年次","201101-201112","2017-10-16"
"00500219","0003202385","工場別・流通業者別にみた木材の流通構造(2012年10月17日公表) 製材工場　販売金額規模別・製材品出荷先別出荷量 合計","年次","201101-201112","2017-10-16"
