"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00500503","0003408599","果樹品種別生産動向調査 栽培面積累年統計　うんしゅうみかん","年次",,"2024-04-04"
"00500503","0003400285","果樹品種別生産動向調査 栽培面積累年統計　中国なし","年次",,"2024-04-04"
"00500503","0003400286","果樹品種別生産動向調査 栽培面積累年統計　もも（生食用）","年次",,"2024-04-04"
"00500503","0003400287","果樹品種別生産動向調査 栽培面積累年統計　もも（加工用）","年次",,"2024-04-04"
"00500503","0003400288","果樹品種別生産動向調査 栽培面積累年統計　ネクタリン","年次",,"2024-04-04"
"00500503","0003400289","果樹品種別生産動向調査 栽培面積累年統計　すもも","年次",,"2024-04-04"
"00500503","0003400290","果樹品種別生産動向調査 栽培面積累年統計　プルーン","年次",,"2024-04-04"
"00500503","0003400291","果樹品種別生産動向調査 栽培面積累年統計　おうとう","年次",,"2024-04-04"
"00500503","0003400292","果樹品種別生産動向調査 栽培面積累年統計　うめ","年次",,"2024-04-04"
"00500503","0003400293","果樹品種別生産動向調査 栽培面積累年統計　びわ","年次",,"2024-04-04"
"00500503","0003400294","果樹品種別生産動向調査 栽培面積累年統計　かき","年次",,"2024-04-04"
"00500503","0003400090","果樹品種別生産動向調査 栽培面積累年統計　なつみかん","年次",,"2024-04-04"
"00500503","0003408671","果樹品種別生産動向調査 栽培面積累年統計　くり","年次",,"2024-04-04"
"00500503","0003400295","果樹品種別生産動向調査 栽培面積累年統計　キウイフルーツ","年次",,"2024-04-04"
"00500503","0003400296","果樹品種別生産動向調査 栽培面積累年統計　パインアップル","年次",,"2024-04-04"
"00500503","0003400222","果樹品種別生産動向調査 栽培面積累年統計　はっさく","年次",,"2024-04-04"
"00500503","0003400279","果樹品種別生産動向調査 栽培面積累年統計　いよかん","年次",,"2024-04-04"
"00500503","0003400280","果樹品種別生産動向調査 栽培面積累年統計　ネーブルオレンジ","年次",,"2024-04-04"
"00500503","0003400281","果樹品種別生産動向調査 栽培面積累年統計　りんご","年次",,"2024-04-04"
"00500503","0003400282","果樹品種別生産動向調査 栽培面積累年統計　ぶどう（生食用）","年次",,"2024-04-04"
"00500503","0003400283","果樹品種別生産動向調査 栽培面積累年統計　日本なし","年次",,"2024-04-04"
"00500503","0003400284","果樹品種別生産動向調査 栽培面積累年統計　西洋なし","年次",,"2024-04-04"
"00500503","0003410780","特産果樹生産出荷実績調査 種類別栽培状況累年統計　かんきつ類の果樹","年次",,"2024-04-04"
"00500503","0003400511","特産果樹生産出荷実績調査 種類別栽培状況累年統計　かんきつ類以外の果樹","年次",,"2024-04-04"
"00500503","0003404692","特産果樹生産出荷実績調査 ぶどう用途別仕向実績調査累年統計","年次",,"2024-04-04"
"00500503","0003400552","特産果樹生産出荷実績調査 うめ用途別仕向実績調査累年統計","年次",,"2024-04-04"
"00500503","0003400553","特産果樹生産出荷実績調査 干し柿生産出荷実績調査累年統計","年次",,"2024-04-04"
"00500503","0003404731","果樹品種別生産動向調査 ぶどう｛生食用｝","年次",,"2024-04-04"
"00500503","0003404875","果樹品種別生産動向調査 なし　日本なし","年次",,"2024-04-04"
"00500503","0003405050","果樹品種別生産動向調査 なし　中国なし","年次",,"2024-04-04"
"00500503","0003405051","果樹品種別生産動向調査 なし　西洋なし","年次",,"2024-04-04"
"00500503","0003405073","果樹品種別生産動向調査 もも　もも｛生食用｝","年次",,"2024-04-04"
"00500503","0003405247","果樹品種別生産動向調査 もも　ネクタリン","年次",,"2024-04-04"
"00500503","0003405248","果樹品種別生産動向調査 すもも　すもも","年次",,"2024-04-04"
"00500503","0003405249","果樹品種別生産動向調査 すもも　プルーン","年次",,"2024-04-04"
"00500503","0003405305","果樹品種別生産動向調査 おうとう","年次",,"2024-04-04"
"00500503","0003408600","果樹品種別生産動向調査 うんしゅうみかん","年次",,"2024-04-04"
"00500503","0003408681","果樹品種別生産動向調査 なつみかん","年次",,"2024-04-04"
"00500503","0003408682","果樹品種別生産動向調査 はっさく","年次",,"2024-04-04"
"00500503","0003408691","果樹品種別生産動向調査 いよかん","年次",,"2024-04-04"
"00500503","0003408692","果樹品種別生産動向調査 ネーブルオレンジ","年次",,"2024-04-04"
"00500503","0003408695","果樹品種別生産動向調査 くり","年次",,"2024-04-04"
"00500503","0003408711","果樹品種別生産動向調査 キウイフルーツ","年次",,"2024-04-04"
"00500503","0003408712","果樹品種別生産動向調査 パインアップル","年次",,"2024-04-04"
"00500503","0003408332","わい性台りんご苗普及実績調査 都道府県別・系統別の普及面積","年次",,"2024-04-04"
"00500503","0003408351","わい性台りんご苗普及実績調査 年次別普及面積","年次",,"2024-04-04"
"00500503","0003408352","わい性台りんご苗普及実績調査 年次別普及面積　りんご栽培面積わい化率","年次",,"2024-04-04"
"00500503","0003409044","うめ用途別仕向実績調査 都道府県別の生産状況　品種別の加工向け利用状況","年次",,"2024-04-04"
"00500503","0003408759","干し柿生産出荷実績調査 都道府県別・品種別生産出荷状況","年次",,"2024-04-04"
"00500503","0003410684","干し柿生産出荷実績調査 年次別生産出荷状況　干し柿仕向量・生産量・出荷量の推移","年次",,"2024-04-04"
