"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00500232","0003361763","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費及び生産者受取収入（100kg当たり）（平成24年度）","年度次","201204-201303","2020-01-11"
"00500232","0003361845","第２部水産物編 産地卸売業者の産地卸売数量、販売収入、経費等（平成24年度） 産地卸売数量","年度次","201204-201303","2020-01-11"
"00500232","0003361846","第２部水産物編 産地卸売業者の産地卸売数量、販売収入、経費等（平成24年度） 販売収入、産地卸売手数料及び生産者への支払金額","年度次","201204-201303","2020-01-11"
"00500232","0003361847","第２部水産物編 産地卸売業者の産地卸売数量、販売収入、経費等（平成24年度） 産地卸売経費","年度次","201204-201303","2020-01-11"
"00500232","0003361848","第２部水産物編 産地卸売業者の産地卸売数量、販売収入、経費等（平成24年度） 品目別の産地卸売数量、産地卸売金額及び産地卸売価格（１業者当たり）","年度次","201204-201303","2020-01-11"
"00500232","0003361849","第２部水産物編 産地出荷業者の経費、仕入・販売状況等　(平成24年度) 水産物販売に係る販売収入、仕入金額及び産地出荷経費","年度次","201204-201303","2020-01-11"
"00500232","0003361850","第２部水産物編 産地出荷業者の経費、仕入・販売状況等　(平成24年度) 水産物の品目別の仕入金額及び卸売金額（１業者当たり）","年度次","201204-201303","2020-01-11"
"00500232","0003361764","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-青果物平均（調査対象16品目） 集出荷団体の販売収入","年度次","201204-201303","2020-01-11"
"00500232","0003361765","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-青果物平均（調査対象16品目） 集出荷・販売経費","年度次","201204-201303","2020-01-11"
"00500232","0003361766","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-青果物平均（調査対象16品目） 生産者受取収入","年度次","201204-201303","2020-01-11"
"00500232","0003361767","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-青果物平均（調査対象16品目） 出荷量","年度次","201204-201303","2020-01-11"
"00500232","0003361768","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 野菜平均（調査対象14品目） 集出荷団体の販売収入","年度次","201204-201303","2020-01-11"
"00500232","0003361769","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 野菜平均（調査対象14品目） 集出荷・販売経費","年度次","201204-201303","2020-01-11"
"00500232","0003361770","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 野菜平均（調査対象14品目） 生産者受取収入","年度次","201204-201303","2020-01-11"
"00500232","0003361771","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 野菜平均（調査対象14品目） 出荷量","年度次","201204-201303","2020-01-11"
