"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00501005","0003363955","国有林野の現況等 機能類型別，林種別面積","年次","201501-201512","2023-02-24"
"00501005","0003363961","国有林野の現況等 自然公園","年次","201501-201512","2023-02-24"
"00501005","0003363963","国有林野の現況等 緑の回廊","年次","201501-201512","2023-02-24"
"00501005","0003364597","国有林野の現況等 管理区域及び面積","年次","201501-201512","2023-02-24"
"00501005","0003365548","国有林野の現況等 国有林野種目別，要存置，不要存置別面積","年次","201501-201512","2023-02-24"
"00501005","0003365549","国有林野の現況等 林種別，針広別材積","年次","201501-201512","2023-02-24"
"00501005","0003365570","国有林野の現況等 樹種別材積","年次","201501-201512","2023-02-24"
"00501005","0003365571","国有林野の現況等 林種別，針広別成長量","年次","201501-201512","2023-02-24"
"00501005","0003365572","国有林野の現況等 法指定地域","年次","201501-201512","2023-02-24"
"00501005","0003365573","国有林野の現況等 保安林","年次","201501-201512","2023-02-24"
"00501005","0003365574","国有林野の現況等 保護林","年次","201501-201512","2023-02-24"
"00501005","0003365575","国有林野の現況等 レクリエーションの森","年次","201501-201512","2023-02-24"
"00501005","0003363988","公有林野等官行造林の部 官行造林伐採面積及び材積","年次","201501-201512","2023-02-24"
"00501005","0003365506","公有林野等官行造林の部 官行造林の立木被害","年次","201501-201512","2023-02-24"
"00501005","0003365588","公有林野等官行造林の部 官行造林地契約面積の推移","年次","201501-201512","2023-02-24"
"00501005","0003365589","公有林野等官行造林の部 官行造林地の材種別面積，材積，成長量","年次","201501-201512","2023-02-24"
"00501005","0003365590","公有林野等官行造林の部 官行造林樹種別材積","年次","201501-201512","2023-02-24"
"00501005","0003365591","公有林野等官行造林の部 官行造林地の保安林","年次","201501-201512","2023-02-24"
"00501005","0003365592","公有林野等官行造林の部 官行造林樹種別伐採量","年次","201501-201512","2023-02-24"
"00501005","0003365576","地域振興 国有林野の地元利用","年次","201501-201512","2023-02-24"
"00501005","0003365577","地域振興 分収造林","年次","201501-201512","2023-02-24"
"00501005","0003365578","地域振興 共用林野","年次","201501-201512","2023-02-24"
"00501005","0003365579","地域振興 国有林野貸付使用地","年次","201501-201512","2023-02-24"
"00501005","0003365580","地域振興 市町村交付金","年次","201501-201512","2023-02-24"
"00501005","0003363970","収穫 伐採方法別，伐採面積及び材積","年次","201501-201512","2023-02-24"
"00501005","0003363971","収穫 立製内別，伐採面積及び材積","年次","201501-201512","2023-02-24"
"00501005","0003365581","収穫 樹種別伐採量","年次","201501-201512","2023-02-24"
"00501005","0003365582","販売及び製品生産 素材の生産及び販売","年次","201501-201512","2023-02-24"
"00501005","0003365583","販売及び製品生産 素材の受払","年次","201501-201512","2023-02-24"
"00501005","0003364931","造林 樹種別新植面積及び数量","年次","201501-201512","2023-02-24"
"00501005","0003365584","造林 国有林造林事業","年次","201501-201512","2023-02-24"
"00501005","0003365585","治山 国有林治山事業","年次","201501-201512","2023-02-24"
"00501005","0003365586","治山 民有林直轄治山事業","年次","201501-201512","2023-02-24"
"00501005","0003364950","林道及び貯木場 林道事業","年次","201501-201512","2023-02-24"
"00501005","0003365587","林道及び貯木場 林道及び貯木場の現況","年次","201501-201512","2023-02-24"
"00501005","0003364955","被害 国有林野の立木被害","年次","201501-201512","2023-02-24"
"00501005","0003363982","組織及び人員 森林管理局位置，森林管理署等","年次","201501-201512","2023-02-24"
"00501005","0003365507","組織及び人員 職員","年次","201501-201512","2023-02-24"
"00501005","0003363993","国有林野の現況等 機能類型別，林種別面積","年次","201601-201612","2023-02-24"
"00501005","0003363999","国有林野の現況等 自然公園","年次","201601-201612","2023-02-24"
"00501005","0003364001","国有林野の現況等 緑の回廊","年次","201601-201612","2023-02-24"
"00501005","0003365601","国有林野の現況等 管理区域及び面積","年次","201601-201612","2023-02-24"
"00501005","0003365602","国有林野の現況等 国有林野種目別，要存置，不要存置別面積","年次","201601-201612","2023-02-24"
"00501005","0003365603","国有林野の現況等 林種別，針広別材積","年次","201601-201612","2023-02-24"
"00501005","0003365604","国有林野の現況等 樹種別材積","年次","201601-201612","2023-02-24"
"00501005","0003365605","国有林野の現況等 林種別，針広別成長量","年次","201601-201612","2023-02-24"
"00501005","0003365606","国有林野の現況等 法指定地域","年次","201601-201612","2023-02-24"
"00501005","0003365607","国有林野の現況等 保安林","年次","201601-201612","2023-02-24"
"00501005","0003365608","国有林野の現況等 保護林","年次","201601-201612","2023-02-24"
"00501005","0003365609","国有林野の現況等 レクリエーションの森","年次","201601-201612","2023-02-24"
"00501005","0003364026","公有林野等官行造林の部 官行造林伐採面積及び材積","年次","201601-201612","2023-02-24"
"00501005","0003365803","公有林野等官行造林の部 官行造林地契約面積の推移","年次","201601-201612","2023-02-24"
"00501005","0003365804","公有林野等官行造林の部 官行造林地の林種別面積，材積，成長量","年次","201601-201612","2023-02-24"
