"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00550035","0003343977","第１部 家電大型専門店販売　第１表 商品別　販売額等","-",201508,"2020-03-28"
"00550035","0003343979","第１部 家電大型専門店販売　第２表 都道府県別　販売額等","-",201508,"2020-03-28"
"00550035","0003343981","第１部 家電大型専門店販売　第３表 経済産業局別　販売額等","-",201508,"2020-03-28"
"00550035","0003343984","第２部 ドラッグストア販売　第１表 商品別　販売額等","-",201508,"2020-03-28"
"00550035","0003343986","第２部 ドラッグストア販売　第２表 都道府県別　販売額等","-",201508,"2020-03-28"
"00550035","0003343988","第２部 ドラッグストア販売　第３表 経済産業局別　販売額等","-",201508,"2020-03-28"
"00550035","0003344031","第３部 ホームセンター販売　第１表 商品別　販売額等","-",201508,"2020-03-28"
"00550035","0003344033","第３部 ホームセンター販売　第２表 都道府県別　販売額等","-",201508,"2020-03-28"
"00550035","0003344035","第３部 ホームセンター販売　第３表 経済産業局別　販売額等","-",201508,"2020-03-28"
"00550035","0003356572","第１部 家電大型専門店販売　第１表 商品別　前年（度、同期、同月）比増減率","-",201508,"2020-03-28"
"00550035","0003356573","第１部 家電大型専門店販売　第２表 都道府県別　前年（度、同期、同月）比増減率","-",201508,"2020-03-28"
"00550035","0003356574","第１部 家電大型専門店販売　第３表 経済産業局別　前年（度、同期、同月）比増減率","-",201508,"2020-03-28"
"00550035","0003356575","第１部 家電大型専門店販売　第４表 商品別期末商品手持額及び前年同期末比増減率","-",201508,"2020-03-28"
"00550035","0003356576","第２部 ドラッグストア販売　第１表 商品別　前年（度、同期、同月）比増減率","-",201508,"2020-03-28"
"00550035","0003356577","第２部 ドラッグストア販売　第２表 都道府県別　前年（度、同期、同月）比増減率","-",201508,"2020-03-28"
"00550035","0003356578","第２部 ドラッグストア販売　第３表 経済産業局別　前年（度、同期、同月）比増減率","-",201508,"2020-03-28"
"00550035","0003356579","第２部 ドラッグストア販売　第４表 商品別期末商品手持額及び前年同期末比増減率","-",201508,"2020-03-28"
"00550035","0003356580","第３部 ホームセンター販売　第１表 商品別　前年（度、同期、同月）比増減率","-",201508,"2020-03-28"
"00550035","0003356581","第３部 ホームセンター販売　第２表 都道府県別　前年（度、同期、同月）比増減率","-",201508,"2020-03-28"
"00550035","0003356582","第３部 ホームセンター販売　第３表 経済産業局別　前年（度、同期、同月）比増減率","-",201508,"2020-03-28"
"00550035","0003356583","第３部 ホームセンター販売　第４表 商品別期末商品手持額及び前年同期末比増減率","-",201508,"2020-03-28"
