"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00550210","0003014185","確報 エネルギー消費量の推移 年計","月次",,"2010-03-22"
"00550210","0003031809","確報 エネルギー消費量の推移 2010年1月","月次",,"2011-05-31"
"00550210","0003064640","確報 エネルギー消費量の推移 2011年1月","月次",,"2013-12-11"
"00550210","0003014187","確報 エネルギー消費推移業種別統計 年計","月次",,"2010-03-22"
"00550210","0003031810","確報 総合表 2010年1月","月次",,"2011-05-31"
"00550210","0003064641","確報 総合表 2011年1月","月次",,"2013-12-11"
"00550210","0003014188","確報 種別統計燃料種別表 年計","月次",,"2010-03-22"
"00550210","0003031811","確報 燃料総合表 2010年1月","月次",,"2011-05-31"
"00550210","0003064642","確報 燃料総合表 2011年1月","月次",,"2013-12-11"
"00550210","0003014189","確報 業種別統計　パルプ・紙・板紙工業 年計","月次",,"2010-03-22"
"00550210","0003031829","確報 パルプ・紙・板紙工業 2010年1月","月次",,"2011-05-31"
"00550210","0003064643","確報 パルプ・紙・板紙工業 2011年1月","月次",,"2013-04-11"
"00550210","0003014190","確報 業種別統計　化学繊維工業 年計","月次",,"2010-03-22"
"00550210","0003031830","確報 化学繊維工業 2010年1月","月次",,"2011-05-31"
"00550210","0003064644","確報 化学繊維工業 2011年1月","月次",,"2013-04-11"
"00550210","0003014191","確報 業種別統計　石油製品工業 年計","月次",,"2010-03-22"
"00550210","0003031831","確報 石油製品工業 2010年1月","月次",,"2011-05-31"
"00550210","0003064645","確報 石油製品工業 2011年1月","月次",,"2013-04-11"
"00550210","0003014192","確報 業種別統計　ガラス製品工業 年計","月次",,"2010-03-22"
"00550210","0003031832","確報 ガラス製品工業 2010年1月","月次",,"2011-05-31"
"00550210","0003064646","確報 ガラス製品工業 2011年1月","月次",,"2013-04-11"
"00550210","0003014194","確報 業種別統計　化学工業 年計","月次",,"2010-03-22"
"00550210","0003031833","確報 化学工業 2010年1月","月次",,"2011-05-31"
"00550210","0003064647","確報 化学工業 2011年1月","月次",,"2013-04-11"
